input_text,target_text
"Genera una descripción atractiva de este artículo: router WiFi, marca Acer, color verde, tamaño compacto, forma rectangular, hecho de metal, condición reacondicionado, perfecto para viajes.","Con estructura de metal y diseño rectangular, este router WiFi marca Acer ofrece gran rendimiento y estilo. Ideal para viajes. Se encuentra en estado reacondicionado."
"Eres asesor de tecnología. Promociona un cámara de seguridad de la marca Sony, color verde, tamaño compacto, con forma circular, material vidrio, estado nuevo, pensado para estudio.","Un excelente cámara de seguridad nuevo, color verde, con forma circular y materiales de calidad como vidrio. Diseñado por Sony para quienes buscan lo mejor en estudio."
Actúa como un vendedor profesional. Describe un producto: monitor gamer; marca: Lenovo; color: gris; tamaño: grande; forma: ovalado; material: aluminio; estado: reacondicionado; uso recomendado: gaming.,"Potencia y estilo se unen en este monitor gamer de Lenovo. Color gris, tamaño grande y excelente condición reacondicionado. Perfecto para gaming."
"Producto para catálogo: televisor LED (Apple). Color: rojo, tamaño: grande, forma: cuadrado, material: vidrio, estado: usado. Recomendado para: gaming.","Con estructura de vidrio y diseño cuadrado, este televisor LED marca Apple ofrece gran rendimiento y estilo. Ideal para gaming. Se encuentra en estado usado."
"Producto para catálogo: reloj inteligente (Asus). Color: negro, tamaño: grande, forma: ovalado, material: plástico, estado: usado. Recomendado para: oficina.","Potencia y estilo se unen en este reloj inteligente de Asus. Color negro, tamaño grande y excelente condición usado. Perfecto para oficina."
"Genera una descripción atractiva de este artículo: parlante bluetooth, marca Lenovo, color azul, tamaño compacto, forma circular, hecho de aluminio, condición usado, perfecto para viajes.","Este parlante bluetooth de la marca Lenovo combina elegancia y funcionalidad. Su diseño circular, color azul y tamaño compacto lo hacen ideal para viajes. Estado: usado."
"Producto para catálogo: drone (Samsung). Color: verde, tamaño: mediano, forma: rectangular, material: vidrio, estado: reacondicionado. Recomendado para: hogar.","Un excelente drone reacondicionado, color verde, con forma rectangular y materiales de calidad como vidrio. Diseñado por Samsung para quienes buscan lo mejor en hogar."
"Producto para catálogo: notebook (HP). Color: rojo, tamaño: mediano, forma: ovalado, material: vidrio, estado: usado. Recomendado para: estudio.","Un excelente notebook usado, color rojo, con forma ovalado y materiales de calidad como vidrio. Diseñado por HP para quienes buscan lo mejor en estudio."
"Producto para catálogo: impresora (Logitech). Color: negro, tamaño: compacto, forma: cuadrado, material: aluminio, estado: nuevo. Recomendado para: estudio.","Este impresora fue diseñado para el uso en estudio, con cuerpo de aluminio y un elegante color negro. Marca Logitech, estado: nuevo."
"Genera una descripción atractiva de este artículo: televisor LED, marca HP, color azul, tamaño mediano, forma cuadrado, hecho de plástico, condición reacondicionado, perfecto para gaming.","Un excelente televisor LED reacondicionado, color azul, con forma cuadrado y materiales de calidad como plástico. Diseñado por HP para quienes buscan lo mejor en gaming."
"Eres asesor de tecnología. Promociona un disco duro externo de la marca Xiaomi, color azul, tamaño compacto, con forma circular, material aluminio, estado reacondicionado, pensado para hogar.","Este disco duro externo de la marca Xiaomi combina elegancia y funcionalidad. Su diseño circular, color azul y tamaño compacto lo hacen ideal para hogar. Estado: reacondicionado."
"Quiero convencer a un cliente para que compre un televisor LED marca HP, color verde, tamaño mediano, forma cuadrado, hecho de aluminio, en estado usado, ideal para viajes.","Este televisor LED fue diseñado para el uso en viajes, con cuerpo de aluminio y un elegante color verde. Marca HP, estado: usado."
"Eres asesor de tecnología. Promociona un drone de la marca Xiaomi, color verde, tamaño grande, con forma ovalado, material plástico, estado reacondicionado, pensado para hogar.","Un excelente drone reacondicionado, color verde, con forma ovalado y materiales de calidad como plástico. Diseñado por Xiaomi para quienes buscan lo mejor en hogar."
"Genera una descripción atractiva de este artículo: teclado mecánico, marca Asus, color plateado, tamaño compacto, forma rectangular, hecho de metal, condición reacondicionado, perfecto para estudio.","Con estructura de metal y diseño rectangular, este teclado mecánico marca Asus ofrece gran rendimiento y estilo. Ideal para estudio. Se encuentra en estado reacondicionado."
"Eres asesor de tecnología. Promociona un parlante bluetooth de la marca Acer, color gris, tamaño mediano, con forma ovalado, material metal, estado usado, pensado para estudio.","Este parlante bluetooth de la marca Acer combina elegancia y funcionalidad. Su diseño ovalado, color gris y tamaño mediano lo hacen ideal para estudio. Estado: usado."
"Quiero convencer a un cliente para que compre un smartphone marca Apple, color plateado, tamaño compacto, forma rectangular, hecho de vidrio, en estado reacondicionado, ideal para hogar.","Este smartphone de la marca Apple combina elegancia y funcionalidad. Su diseño rectangular, color plateado y tamaño compacto lo hacen ideal para hogar. Estado: reacondicionado."
"Quiero convencer a un cliente para que compre un consola de videojuegos marca HP, color rojo, tamaño mediano, forma cuadrado, hecho de aluminio, en estado nuevo, ideal para hogar.","Este consola de videojuegos fue diseñado para el uso en hogar, con cuerpo de aluminio y un elegante color rojo. Marca HP, estado: nuevo."
Actúa como un vendedor profesional. Describe un producto: reloj inteligente; marca: Lenovo; color: plateado; tamaño: mediano; forma: rectangular; material: vidrio; estado: reacondicionado; uso recomendado: oficina.,"Un excelente reloj inteligente reacondicionado, color plateado, con forma rectangular y materiales de calidad como vidrio. Diseñado por Lenovo para quienes buscan lo mejor en oficina."
"Eres asesor de tecnología. Promociona un smartphone de la marca HP, color gris, tamaño grande, con forma ovalado, material metal, estado reacondicionado, pensado para hogar.","Con estructura de metal y diseño ovalado, este smartphone marca HP ofrece gran rendimiento y estilo. Ideal para hogar. Se encuentra en estado reacondicionado."
"Quiero convencer a un cliente para que compre un tablet marca Logitech, color verde, tamaño mediano, forma rectangular, hecho de aluminio, en estado nuevo, ideal para hogar.","Con estructura de aluminio y diseño rectangular, este tablet marca Logitech ofrece gran rendimiento y estilo. Ideal para hogar. Se encuentra en estado nuevo."
"Producto para catálogo: notebook (Lenovo). Color: rojo, tamaño: compacto, forma: circular, material: vidrio, estado: nuevo. Recomendado para: hogar.","Un excelente notebook nuevo, color rojo, con forma circular y materiales de calidad como vidrio. Diseñado por Lenovo para quienes buscan lo mejor en hogar."
"Quiero convencer a un cliente para que compre un silla gamer marca Logitech, color gris, tamaño compacto, forma rectangular, hecho de metal, en estado reacondicionado, ideal para gaming.","Un excelente silla gamer reacondicionado, color gris, con forma rectangular y materiales de calidad como metal. Diseñado por Logitech para quienes buscan lo mejor en gaming."
Actúa como un vendedor profesional. Describe un producto: mouse ergonómico; marca: Acer; color: azul; tamaño: mediano; forma: ovalado; material: vidrio; estado: nuevo; uso recomendado: viajes.,"Este mouse ergonómico fue diseñado para el uso en viajes, con cuerpo de vidrio y un elegante color azul. Marca Acer, estado: nuevo."
Actúa como un vendedor profesional. Describe un producto: silla gamer; marca: Lenovo; color: verde; tamaño: grande; forma: ovalado; material: aluminio; estado: usado; uso recomendado: hogar.,"Con estructura de aluminio y diseño ovalado, este silla gamer marca Lenovo ofrece gran rendimiento y estilo. Ideal para hogar. Se encuentra en estado usado."
"Quiero convencer a un cliente para que compre un tablet marca Apple, color negro, tamaño mediano, forma rectangular, hecho de plástico, en estado usado, ideal para viajes.","Este tablet de la marca Apple combina elegancia y funcionalidad. Su diseño rectangular, color negro y tamaño mediano lo hacen ideal para viajes. Estado: usado."
"Quiero convencer a un cliente para que compre un hub USB-C marca Asus, color rojo, tamaño mediano, forma circular, hecho de plástico, en estado nuevo, ideal para oficina.","Un excelente hub USB-C nuevo, color rojo, con forma circular y materiales de calidad como plástico. Diseñado por Asus para quienes buscan lo mejor en oficina."
"Quiero convencer a un cliente para que compre un consola de videojuegos marca Lenovo, color rojo, tamaño compacto, forma cuadrado, hecho de plástico, en estado usado, ideal para oficina.","Este consola de videojuegos fue diseñado para el uso en oficina, con cuerpo de plástico y un elegante color rojo. Marca Lenovo, estado: usado."
Actúa como un vendedor profesional. Describe un producto: tablet; marca: HP; color: plateado; tamaño: compacto; forma: ovalado; material: vidrio; estado: nuevo; uso recomendado: estudio.,"Este tablet fue diseñado para el uso en estudio, con cuerpo de vidrio y un elegante color plateado. Marca HP, estado: nuevo."
Actúa como un vendedor profesional. Describe un producto: monitor gamer; marca: Acer; color: azul; tamaño: grande; forma: ovalado; material: metal; estado: usado; uso recomendado: viajes.,"Potencia y estilo se unen en este monitor gamer de Acer. Color azul, tamaño grande y excelente condición usado. Perfecto para viajes."
Actúa como un vendedor profesional. Describe un producto: cámara de seguridad; marca: HP; color: verde; tamaño: grande; forma: rectangular; material: plástico; estado: reacondicionado; uso recomendado: hogar.,"Un excelente cámara de seguridad reacondicionado, color verde, con forma rectangular y materiales de calidad como plástico. Diseñado por HP para quienes buscan lo mejor en hogar."
"Genera una descripción atractiva de este artículo: mouse ergonómico, marca Sony, color rojo, tamaño compacto, forma circular, hecho de vidrio, condición usado, perfecto para viajes.","Un excelente mouse ergonómico usado, color rojo, con forma circular y materiales de calidad como vidrio. Diseñado por Sony para quienes buscan lo mejor en viajes."
"Producto para catálogo: luces LED (Lenovo). Color: gris, tamaño: grande, forma: ovalado, material: vidrio, estado: nuevo. Recomendado para: gaming.","Este luces LED de la marca Lenovo combina elegancia y funcionalidad. Su diseño ovalado, color gris y tamaño grande lo hacen ideal para gaming. Estado: nuevo."
"Genera una descripción atractiva de este artículo: silla gamer, marca Xiaomi, color gris, tamaño grande, forma circular, hecho de vidrio, condición reacondicionado, perfecto para hogar.","Un excelente silla gamer reacondicionado, color gris, con forma circular y materiales de calidad como vidrio. Diseñado por Xiaomi para quienes buscan lo mejor en hogar."
